Date,Close,High,Low,Open,Volume,MA20,MA100,Daily_Return
2021-12-10,54.303462982177734,54.596482918565854,53.63124212888473,54.527538791671184,17942400,53.712259674072264,50.701685447692874,0.6388493655903771
2021-12-13,53.114158630371094,54.05354594188023,52.87284592654876,53.83809016664964,17793700,53.61789035797119,50.75440803527832,-2.190107750949455
2021-12-14,53.036582946777344,53.838078520261135,52.76079987714782,52.79527029515637,22551100,53.495941734313966,50.806941223144534,-0.14605462195798058
2021-12-15,52.80390167236328,53.00212059062994,51.71800272652688,52.73495424639528,19961900,53.33435001373291,50.845084495544434,-0.43871844957953376
2021-12-16,52.890079498291016,53.82084996752602,52.82975214798068,52.95040684860136,21187800,53.20766201019287,50.88953472137451,0.16320351943392986
2021-12-17,51.73524856567383,52.81252762651225,51.442228529621985,52.528127664000195,44338100,53.05339641571045,50.91916946411133,-2.1834547113027125
2021-12-20,50.98545837402344,51.06302259047477,49.95126991720378,50.66658472309882,21819300,52.988329124450686,50.93535861968994,-1.4492830564032055
2021-12-21,52.140296936035156,52.29542535521602,51.468075977980874,51.49392961864629,19798900,52.94480743408203,50.97448909759522,2.2650351665762347
2021-12-22,52.56258773803711,52.890078120449196,51.68352785808026,52.00240145678421,14058300,52.852592658996585,51.017758750915526,0.8099125375523153
2021-12-23,52.58844757080078,53.295142271486405,52.57121071376036,52.71771906721245,13543300,52.746588706970215,51.05609310150147,0.049198172838349485
2021-12-27,53.338233947753906,53.3899445200167,52.071352871867816,52.51088451711558,12593700,52.774167442321776,51.113318252563474,1.4257625231162585
2021-12-28,53.16585922241211,53.70019184481579,52.91593305316489,53.35546133278721,12781000,52.778476333618165,51.165803833007814,-0.32317291478124455
2021-12-29,52.70048522949219,53.08830300434731,52.50226301833357,52.984885150225566,12733600,52.83492565155029,51.20810684204102,-0.875324879022632
2021-12-30,52.39021682739258,53.08829129828054,52.372979974240664,52.76080095117485,11940300,52.87801628112793,51.252835998535154,-0.5887391752628091
2021-12-31,52.73495864868164,52.97627137212007,52.31266713595476,52.34714085181661,14072000,52.87413864135742,51.29280292510986,0.6580270939226418
2022-01-03,54.76022720336914,54.811934472694006,52.7521782922203,52.778035214476155,24282400,52.98832950592041,51.35159854888916,3.8404667540933524
2022-01-04,56.81999969482422,57.04407555153416,55.24286177580783,55.26871541789191,38584000,53.17577629089355,51.43209732055664,3.761438906755221
2022-01-05,57.52667999267578,58.267848230955934,57.29399069702368,57.31122426236614,34033300,53.36882400512695,51.52459526062012,1.2437175319378602
2022-01-06,58.87975311279297,59.0176479629719,57.802474252726356,58.60396998762345,30668500,53.62176933288574,51.63768222808838,2.3520792791961176
2022-01-07,59.362369537353516,59.62091908338878,58.58673404962392,59.05211271218644,23985400,53.89195041656494,51.75882678985596,0.8196644840477108
2022-01-10,59.009029388427734,59.61230293529812,58.56087768916243,59.43994094338902,22760300,54.12722873687744,51.8863875579834,-0.5952258167582825
2022-01-11,61.4910888671875,61.5341826606707,59.10384130750624,59.37100441657082,32936100,54.54607524871826,52.05288551330566,4.2062367479756
2022-01-12,61.31009292602539,61.887512807255824,60.879181389252544,61.31009292602539,23045100,54.959750747680665,52.21748847961426,-0.2943449929030173
2022-01-13,60.87055206298828,61.68928780349285,60.59476898438997,61.292850038956985,21043200,55.36308326721191,52.35924243927002,-0.716914364438237
2022-01-14,61.93922424316406,62.18053364230008,60.84470530041259,60.887799082481735,23012900,55.81554050445557,52.50785629272461,1.7556472612075602
2022-01-18,62.982032775878906,63.67148730036452,62.05988233579829,62.75795693220662,32841200,56.37787971496582,52.66604793548584,1.683599601798269
2022-01-19,63.00788879394531,63.654256133583495,62.52526995107581,63.55945506442147,26431600,56.97900123596192,52.830875930786135,0.04105300659065225
2022-01-20,63.14577102661133,64.09378162744224,62.275334493394524,62.482170181217654,26774600,57.52927494049072,52.98806861877441,0.21883328469698426
2022-01-21,62.1977653503418,63.06820843564643,61.22390771146404,63.06820843564643,35995200,58.011033821105954,53.1409687423706,-1.5012971745487325
2022-01-24,62.73209762573242,62.98202708741117,60.163862165354914,61.08601252214792,41507000,58.51821632385254,53.304654655456545,0.8590859693766939
2022-01-25,64.57640075683594,64.84356379561693,61.525546401175816,62.55973142080827,39278400,59.08012466430664,53.493161582946776,2.93996725903678
2022-01-26,63.92140579223633,65.49854334827256,63.33536593084956,65.00730453616801,35252400,59.617901992797854,53.66397834777832,-1.0142946291881616
2022-01-27,64.74014282226562,65.5071647270963,63.76627867385852,65.03315947121786,29174700,60.21988487243652,53.844768333435056,1.2808495368365813
2022-01-28,64.87804412841797,65.17106741150853,63.73181778828454,64.61088106236757,30595700,60.84427623748779,54.02965866088867,0.21300741725414074
2022-01-31,65.46406555175781,65.86050328981226,64.00758277213302,64.6108627367099,36085500,61.4807315826416,54.224661140441896,0.9032661684126753
2022-02-01,69.66116333007812,70.2472033059569,65.73124549028398,65.88637391258096,61033100,62.22577838897705,54.46129451751709,6.411300219357696
2022-02-02,69.48017120361328,69.64391309913104,68.2132903675381,68.9975458623733,30299300,62.8587869644165,54.69705333709717,-0.2598178350930569
2022-02-03,68.67005920410156,69.21300534522781,68.1012528489511,69.02340322684432,28529400,63.41595592498779,54.91289054870605,-1.1659614325613354
2022-02-04,70.16101837158203,71.12625598929814,69.69563313081684,69.69563313081684,32197500,63.98001918792725,55.15035545349121,2.171192488780349
2022-02-07,71.00559997558594,71.60025997922256,69.49740965057318,69.92832117200538,34949200,64.56218070983887,55.3806188583374,1.2037761475052866
2022-02-08,69.16992950439453,71.10041156523403,68.87690620733045,70.90218934293871,34356300,65.0702257156372,55.59762798309326,-2.5852474619221133
2022-02-09,68.83880615234375,69.73632370051044,68.5861059395844,69.34420657786247,40106100,65.43761157989502,55.81693851470947,-0.47870997472932997
2022-02-10,68.17655181884766,69.43133714280357,67.78443472915173,68.5948158095265,28527700,65.78093452453614,56.04212734222412,-0.9620363433242796
2022-02-11,69.8931655883789,69.98901761383559,68.16784242631992,68.50767900818246,42002100,66.23206520080566,56.28490745544433,2.5178946774728095
2022-02-14,68.82136535644531,69.5707435361213,67.13960731016773,69.3441902797893,34652800,66.57617225646973,56.50361835479736,-1.5334836001644758
2022-02-15,67.95870208740234,68.13298150630261,66.59064022741559,67.00890418469615,25075100,66.8250057220459,56.69780029296875,-1.2534817706318258
2022-02-16,68.27239990234375,69.47490465105389,68.00227510717795,68.6558079843186,21733800,67.08823127746582,56.89078216552734,0.46160065643683357
2022-02-17,68.1678466796875,68.94337191725855,67.92385545997712,68.38569099693962,23738800,67.33933506011962,57.06817672729492,-0.15314127349529416
2022-02-18,67.40975189208984,68.11556541364115,67.00020347654423,67.23547908244903,23394800,67.59993438720703,57.232717971801755,-1.1121002415696801
2022-02-22,66.62549591064453,69.52718340781884,65.62341086124464,69.42261575679343,35947800,67.79460430145264,57.3897566986084,-1.1634162112045154
2022-02-23,66.89561462402344,67.50558256082506,66.33793383202618,66.62548986017211,25385000,67.910564994812,57.55851089477539,0.40542844700350855
2022-02-24,66.0503921508789,68.86493668729462,64.50805083692212,68.83879643588521,46199900,68.01701431274414,57.70086952209473,-1.2634945921268126
2022-02-25,67.82799530029297,67.9587032045969,66.45122443278808,66.82591687948324,28310300,68.17140693664551,57.85428600311279,2.6912832634717443
2022-02-28,68.33340454101562,68.77780881423097,66.39894592028169,66.66907739714019,32204600,68.34417495727538,58.01360710144043,0.7451336848230072
2022-03-01,68.98692321777344,70.2765642473077,68.25496964690672,68.6383710491361,40002300,68.52031784057617,58.18907276153564,0.956367798659219
2022-03-02,70.17200469970703,71.58363815394617,69.5533276868221,70.23300083765116,44321400,68.54585990905761,58.37494361877442,1.7178349557532835
2022-03-03,70.61640930175781,71.25251093677835,69.38776425492125,69.58818393668966,30196600,68.60267181396485,58.55233253479004,0.633307547579065
2022-03-04,73.27410125732422,73.43966504299497,70.28528401886005,70.6251205750726,42802200,68.83287391662597,58.76157077789307,3.7635614467588674
2022-03-07,75.91439819335938,76.01025023505446,73.10856202319063,73.99736400753942,55207900,69.12054290771485,58.99993316650391,3.603315347073255
2022-03-08,76.48948669433594,79.73972645404861,74.44175168046408,77.59613941991175,72082300,69.39473724365234,59.245492172241214,0.7575486530391418
2022-03-09,72.14130401611328,75.4351080758092,71.10436323877232,73.22180965544528,65466700,69.54330596923828,59.439660720825195,-5.6846801647377765
2022-03-10,74.38074493408203,74.65958532196294,72.23715820573275,73.20438725546197,44644200,69.82040290832519,59.65120632171631,3.1042423595067703
2022-03-11,73.99734497070312,75.13885354228984,73.16953934875364,73.25667573294622,35303400,70.11144256591797,59.85917304992676,-0.5154559338155118
2022-03-14,71.34835815429688,72.71642000439397,70.14586008893818,72.3765834500952,37462600,70.18420219421387,60.03265625,-3.579840354346542
2022-03-15,67.28775024414062,68.98693317027322,66.54708093398233,68.68195247174694,47957900,70.10752143859864,60.162556915283204,-5.69124225868638
2022-03-16,67.03504943847656,68.50767905970889,66.44251266615355,67.80185899462612,37812300,70.06133880615235,60.299795150756836,-0.3755524664551646
2022-03-17,68.82136535644531,68.96949786591152,67.15703192677803,68.12426102660025,34041900,70.08878707885742,60.4512398147583,2.66474916171755
2022-03-18,68.55123901367188,69.17863162736637,68.05455430251041,68.89107557140971,41461500,70.10795669555664,60.58952335357666,-0.3925036089801104
2022-03-21,71.62718963623047,71.90603002157917,69.48360292734746,69.81473045550348,33089300,70.31882858276367,60.745895652771,4.487082460967806
2022-03-22,71.31351470947266,71.62721106786117,70.39857253757381,71.13052627509289,23132200,70.55322952270508,60.91367294311524,-0.43792717311800233
2022-03-23,72.43759155273438,73.43096112913388,72.36788642224121,72.62057998543101,27716300,70.83032836914063,61.09116027832031,1.5762465892210642
2022-03-24,72.65543365478516,73.76208649957518,72.10646837346849,72.72514543122944,19871600,71.16058044433593,61.26946533203125,0.30073073577023823
2022-03-25,74.24134063720703,74.49404084291064,72.14132487655164,72.25460152817837,22398300,71.48124771118164,61.45376499176025,2.18277822131947
2022-03-28,72.15872955322266,72.59441806717392,71.47034090341016,72.4724258151139,21552400,71.67251396179199,61.62412666320801,-2.8051905664815635
2022-03-29,71.77533721923828,71.87989822098176,69.5010423581983,70.41598436385348,27036300,71.81193466186524,61.798222885131835,-0.5313180211988011
2022-03-30,73.00397491455078,73.20439457967963,72.07160165103114,72.3765823170273,22079000,71.95353317260742,61.98052360534668,1.7117825466421932
2022-03-31,71.96704864501953,73.5442460925018,71.93219940302636,72.21103987554059,27861500,72.02106513977051,62.14726768493652,-1.4203696041824365
2022-04-01,72.42887878417969,73.31768064630384,71.44421824546089,71.44421824546089,18671100,71.97880401611329,62.312677268981936,0.6417244389695043
2022-04-04,72.46372985839844,72.89941845067429,71.49650065169962,72.81227541375486,20869400,71.80627059936523,62.47299285888672,0.04811764976038191
2022-04-05,72.08902740478516,74.12804654275739,71.94088825141637,72.7599848186767,21753100,71.5862476348877,62.640678901672366,-0.5170896589859364
2022-04-06,72.89070892333984,73.80565105491462,72.27203186825189,72.69028922894867,24768200,71.62371788024902,62.815347595214845,1.1120714863486647
2022-04-07,74.11062622070312,74.45046276338905,72.07160031650771,73.04754507770413,26122000,71.61021194458007,63.006438407897946,1.6736252334248691
2022-04-08,75.67039489746094,75.99280686346411,74.21519652975914,74.21519652975914,24866500,71.69386444091796,63.20838680267334,2.10464916611659
2022-04-11,73.06497192382812,74.87743797216594,72.75999125417513,74.74673007143465,21800100,71.77969512939453,63.37867916107178,-3.4431206248670354
2022-04-12,74.58988189697266,75.65296307207244,74.3981778623704,74.68573391427378,22444200,72.14480171203613,63.570339584350585,2.087060232821658
2022-04-13,75.64424133300781,75.90565711328692,74.23261473412313,75.46996857820804,19306800,72.5752613067627,63.778576393127445,1.4135421711640284
2022-04-14,76.53305053710938,77.08201570423783,75.1388485386311,75.52224993316291,24566400,72.96084556579589,64.02103885650635,1.1749859453130895
2022-04-18,77.16045379638672,77.45671885360434,76.46334937645749,77.11688227711097,19032300,73.39130630493165,64.26253608703614,0.8197808069510204
2022-04-19,76.47205352783203,77.25629422048043,76.04507397689713,76.68989779534105,20382600,73.63354949951172,64.483187789917,-0.8921672109021839
2022-04-20,76.6463394165039,77.11688391272409,76.07123390873295,76.65505505016,20689400,73.90019073486329,64.70256591796876,0.22790794889331334
2022-04-21,75.83595275878906,78.24967120179062,75.62682410298854,77.50899530135354,29010900,74.07010879516602,64.93305885314942,-1.0573064074346994
2022-04-22,74.18033599853516,76.78575852028287,74.06705935988185,75.5135486514004,23591600,74.14635391235352,65.14406539916992,-2.1831554823606103
2022-04-25,71.67947387695312,72.02802600654698,69.0914831234233,71.77532587879341,37698300,74.01826057434081,65.34514514923096,-3.371327573430538
2022-04-26,71.70562744140625,73.82307421047732,71.60977542176302,72.08903551997916,28941500,73.99560546875,65.54691738128662,0.036486825360948494
2022-04-27,73.75334930419922,74.48530944671869,71.69689903684879,72.6641280459873,32773000,74.09450607299804,65.7563257598877,2.8557338326984816
2022-04-28,75.98410034179688,76.80319715749678,73.25669169848666,73.9625052067753,33683800,74.24351234436035,65.99140266418458,3.0246098091041507
2022-04-29,74.28491973876953,76.80319977050122,73.80565953283514,76.80319977050122,34656500,74.35940589904786,66.20354122161865,-2.2362317845233015
2022-05-02,75.29570007324219,75.84466526511761,73.74464321643005,74.07577077655031,36335200,74.50274696350098,66.41984096527099,1.3606803884653518
2022-05-03,76.84675598144531,77.36086532890735,75.0430054765566,75.16499775046557,33908100,74.72189826965332,66.65010005950927,2.0599528348821616
2022-05-04,79.90528106689453,80.06212921799442,77.47414469696616,77.98825401841138,46188400,75.11271095275879,66.90956539154053,3.980031487845359
2022-05-05,78.69407653808594,80.21027772463677,77.02103383025133,80.20156209076076,41013400,75.40287933349609,67.15347152709961,-1.5158003484082694
2022-05-06,79.89656829833984,80.00984492784963,77.85754243060624,79.27789135610092,29619300,75.69217643737792,67.4212956237793,1.5280587982653637
2022-05-09,73.59652709960938,78.04055006879294,73.21311895428768,77.93598904594616,45851600,75.58848304748535,67.62689506530762,-7.88524630395343
2022-05-10,74.08448028564453,75.71395790365565,72.7774145973806,74.62473649676905,34483200,75.63945846557617,67.83970085144043,0.6630111572720532
2022-05-11,75.62682342529297,77.50028562193484,75.18241921862906,75.31312712036316,33020600,75.6913055419922,68.06706829071045,2.081870769291605
2022-05-12,75.97015380859375,76.04057294635754,73.41727369068639,75.6620423766384,29491500,75.70760116577148,68.30941734313964,0.45397964339985997
2022-05-13,78.22370910644531,78.30293313646385,76.01414714816893,76.90325487671622,25798400,75.79213409423828,68.58179985046387,2.9663692711869194
2022-05-16,80.06354522705078,80.97026284611069,78.32054926442964,78.32935417386697,26101200,75.93728866577149,68.86103233337403,2.3520185141078676
2022-05-17,81.08470153808594,81.3840013035753,80.21320353813832,80.75018885027225,23120700,76.16792106628418,69.14625347137451,1.2754322933605788
2022-05-18,79.79945373535156,81.79773822568406,79.07760567568609,81.43681755394016,25451200,76.32557678222656,69.41836353302001,-1.5850681797609956
2022-05-19,80.2308120727539,81.25196674075552,78.34696425602688,78.34696425602688,24387400,76.54531974792481,69.68728931427002,0.5405529953035781
2022-05-20,80.86461639404297,82.38753648920151,79.57937510167321,80.92623732189024,28795000,76.8795337677002,69.96427688598632,0.7899762010564304
2022-05-23,82.65164947509766,83.42631370985501,81.47204665970493,81.56888052857198,27239300,77.42814254760742,70.26378852844238,2.2099073250365864
2022-05-24,83.1006088256836,83.44392647608157,81.26957687944156,81.70972840212401,24293300,77.99789161682129,70.5708924484253,0.5431946651242692
2022-05-25,84.77318572998047,84.97565166881634,83.16222954935789,83.2590634213852,29947800,78.54888343811035,70.89127471923828,2.012713177355141
2022-05-26,85.07247924804688,85.7679194065382,84.68514378858875,85.03726632298898,24314800,79.00330238342285,71.19439723968506,0.35305210661742414
2022-05-27,85.90876007080078,86.20806656065338,83.89287226298718,84.46506379691472,25588800,79.58449440002441,71.48528484344483,0.9830215718946489
2022-05-31,84.50907135009766,87.83661495991933,84.25378272445292,86.76264443692344,44888100,80.04516296386718,71.75510875701904,-1.6292735683178128
2022-06-01,86.12882232666016,86.89468817691316,85.0548585572565,85.40697430267286,25815400,80.50926628112794,72.02759944915772,1.9166593014048328
2022-06-02,85.97918701171875,86.35771754665184,85.20452283807408,85.64467431049961,19089100,80.81296157836914,72.29376762390137,-0.17373430972257298
2022-06-03,87.2292251586914,87.73100433987973,86.18166910630559,86.18166910630559,21038200,81.23971900939941,72.575969581604,1.4538845858152571
2022-06-06,87.00912475585938,87.83661152969059,86.85947489307038,87.30843119761468,20682100,81.5953468322754,72.83114994049072,-0.25232415217676385
2022-06-07,90.99691772460938,91.04973375206386,87.58133800407923,87.76620081634836,37810200,82.46536636352539,73.12801818847656,4.583189383802466
2022-06-08,92.07088470458984,92.93358457308248,90.65360309721692,91.10255277771189,31613200,83.36468658447265,73.44002151489258,1.1802234700198255
2022-06-09,90.08139038085938,92.05326684336207,89.93174051135115,91.04091724365901,26607000,84.08741493225098,73.72144317626953,-2.160828941867754
2022-06-10,88.43522644042969,90.97930122407922,87.84542512323546,89.73807765679256,30950500,84.71066856384277,73.97597511291504,-1.827418441777806
2022-06-13,84.37702941894531,86.06720933093727,82.67804459765334,85.84713361168276,33421000,85.01833457946778,74.18966651916504,-4.588891988893129
2022-06-14,84.59711456298828,86.85949294032444,83.86646148178005,85.75031602735872,31264000,85.24501304626465,74.40417995452881,0.26083537848933247
2022-06-15,83.53194427490234,85.01085346213405,82.1058511141573,84.50027615216848,29620800,85.36737518310547,74.61752174377442,-1.2591094786014834
2022-06-16,80.45089721679688,81.982622681623,79.4737602695338,81.34881011134213,35696700,85.39994735717774,74.79470973968506,-3.6884656341360733
2022-06-17,75.81166076660156,80.41563950860994,75.40672238489242,80.07232203898316,64610200,85.17898979187012,74.90706233978271,-5.76654407929551
2022-06-21,80.53009033203125,81.45440409578589,77.92438854689816,77.97721127352435,35951500,85.16226348876953,75.07314918518067,6.22388365815667
2022-06-22,77.34341430664062,79.01599118096844,77.05291273409448,77.06171764373539,29727200,84.89685173034668,75.19918190002441,-3.9571246129884274
2022-06-23,75.01060485839844,78.39097128651166,73.52289089637408,78.04765371314876,35757200,84.49235153198242,75.30050750732421,-3.01617076147348
2022-06-24,76.49832916259766,77.81878361287433,75.53879543631705,76.54234028123302,26639000,84.07860870361328,75.41085014343261,1.9833519633759567
2022-06-27,78.37336730957031,79.26247513268137,77.17615480998856,77.29939668057683,25478700,83.74365310668945,75.49797218322755,2.4510837916305928
2022-06-28,80.5477294921875,82.0794549265907,79.5353796362083,80.21321674927947,33096900,83.4756015777588,75.60864776611328,2.7743636100623137
2022-06-29,77.57231140136719,82.04424603420634,77.25540174884273,81.85058499426775,25400900,83.12876358032227,75.69767028808593,-3.693981332036067
2022-06-30,75.38912963867188,77.11452228374525,74.5352348663875,75.82928102923684,39948100,82.59177894592285,75.74995140075684,-2.8143827652618247
2022-07-01,77.07051849365234,77.36101333471834,74.5704548654044,76.35746860621946,26327900,82.14634552001954,75.8106005859375,2.230280231432702
2022-07-05,74.65847778320312,76.3222495259726,73.07393678427748,76.005339982952,34591100,81.51780815124512,75.86548606872559,-3.1296541889073715
2022-07-06,73.31161499023438,75.02820945373522,71.31333061985828,73.73416328290178,33375700,80.83293266296387,75.91021415710449,-1.8040319505037816
2022-07-07,75.65323638916016,76.37508452727106,75.08984304800913,75.1602621785192,23817400,80.06574859619141,75.98498100280761,3.194066041564758
2022-07-08,75.77649688720703,76.85046780654369,74.76414691982346,76.54235633059822,17673800,79.25102920532227,76.0438143157959,0.16292825519430565
2022-07-11,75.38912963867188,75.81167792873221,74.26234315341394,74.97538625695246,15603800,78.51641616821288,76.10949195861816,-0.5111970920373299
2022-07-12,74.3855972290039,74.8697665246581,72.94190096800745,73.75177804784872,21013000,77.81393470764161,76.17376091003418,-1.3311367493931026
2022-07-13,74.68489837646484,75.97894477580986,73.32923775600463,73.3996568870699,19928600,77.32932815551757,76.23788589477539,0.40236438048553147
2022-07-14,73.18839263916016,73.33804254086868,71.03165292387193,72.05280093596552,26343000,76.75889205932617,76.28809135437012,-2.003759487977397
2022-07-15,74.4207992553711,74.72009898254997,72.97710320575891,74.64967986309323,17243700,76.3033348083496,76.35820182800293,1.683882610029519
2022-07-18,75.79407501220703,77.41383576935836,75.48597035399771,76.21662334073541,19395800,76.07049369812012,76.44988761901855,1.845284880808129
2022-07-19,77.70433044433594,77.92440615918655,75.92612162346123,76.07577149767697,18248900,76.16512718200684,76.55797477722167,2.5203229036323105
2022-07-20,78.55821990966797,78.91914728105726,76.80641922002177,77.09692075560184,16584400,76.06653366088867,76.68305305480958,1.0988955962289992
2022-07-21,77.24657440185547,77.29059223043586,75.01060437676072,76.52472633990973,21375700,76.06169166564942,76.7772388458252,-1.6696476948188543
